product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,demand_signal,mrp_outlier_flag,discount_gap,stock_pct_rank,stock_flag,ppu_rank,sku_count
Babyhug Padded Potty Training Pants Pack of 3 - Size 1 - Animals Print Multicolor| Reusable Cotton Training Diapers| Toddler Pull-Up Underwear| Absorbent| Washable Cloth Diapers,Babyhug,Diapering,Cloth Diapers/ Nappies,12-24 M,879.0,35.0,571.35,0.0,697,3.67,23,3.67,False,3.795321637426902,0.8888888888888888,healthy,0.5029239766081871,61
R for Rabbit XXL Size Baby Premium Feather Diaper for Baby 15+ kgs (26 Pack Offer),R for Rabbit,Diapering,Baby Diapers,XX Large,792.0,19.0,638.51,24.56,391,4.45,905,4.45,False,-9.90042372881356,0.5211864406779662,healthy,0.8495762711864406,24
"Little Angel Easy Dry Diaper Pants with 12 hrs absorption Medium (M) Size 72 Count, 7-12 Kgs - M  (72 Pieces)",Little Angel,Diapering,Baby Diapers,Medium,1029.0,47.0,548.97,7.62,15,4.15,50,4.15,False,18.09957627118644,0.046610169491525424,low,0.06567796610169492,7
Huggies Natural Soft Premium Tape Diapers Medium (M) Size 7-12 kgs 52 Count | Our No.1 Soft Taped Diaper with Cloud Soft Bed & Runny Poo Absorption Pack Of 2,Huggies,Diapering,Baby Diapers,Medium,1098.0,28.0,794.84,15.29,317,4.48,150,4.48,False,-0.9004237288135606,0.4788135593220339,healthy,0.6080508474576272,77
"LuvLap Baby Diaper Pants, Medium (M), 72 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Medium,949.0,29.0,671.99,9.33,212,4.15,246,4.15,False,0.09957627118643941,0.3908898305084746,healthy,0.19703389830508475,27
Wowper Fresh Baby Diaper Pants | Extra Large (XL) Size - 112 Pieces 14-17 Kg | Pack of 2 | Wetness Indicator | Upto 12 Hrs Absorption,Wowper,Diapering,Baby Diapers,XL,2058.0,52.0,987.84,8.82,756,4.05,1154,4.05,True,23.09957627118644,0.6440677966101694,healthy,0.15466101694915255,18
SuperBottoms Padded Underwear for 9-12M Babies | Potty Training Pants with Dry Feel Layer Inside | Assorted | Pack of 6 | Size 0,SuperBottoms,Diapering,Cloth Diapers/ Nappies,9-12M,1798.0,11.0,1598.06,0.0,67,3.63,56,3.63,True,-20.204678362573098,0.32456140350877194,healthy,0.5029239766081871,87
Teddyy Baby Easy Tape Diapers Large 60 Diapers (Pack of 1)  9-13 kgs,Teddyy,Diapering,Baby Diapers,Large,750.0,15.0,639.0,10.65,65,3.67,163,3.67,False,-13.90042372881356,0.17690677966101695,moderate,0.3156779661016949,13
Mamy Poko Pants Skin Breathe Care Small - 74 Pieces,MamyPoko,Diapering,Baby Diapers,Small,1249.0,43.0,707.93,9.57,1057,4.4,1737,4.4,False,14.09957627118644,0.7033898305084746,healthy,0.22245762711864406,65
MamyPoko Extra Absorb Pants Style Diapers New Born -Pack of 32,MamyPoko,Diapering,Baby Diapers,New Born,327.0,28.0,236.36,7.39,947,4.41,1381,4.41,False,-0.9004237288135606,0.6747881355932204,healthy,0.05614406779661017,65
"R for Rabbit Caramello Diaper Bag for Mother Stylish Travel Friendly Waterproof Maternity Bag, Multipurpose Durable Large Capacity Babies Diaper Backpack For Mom (Grey Black)(Logo Color May Vary)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 28 x B 20 x H 40 cm,2196.0,17.0,1824.0,0.0,265,4.47,21,4.47,False,-16.716216216216218,0.7702702702702703,healthy,0.5067567567567568,12
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers Large Size(L), 40 Count, Ideal for 9-14Kgs",MamyPoko,Diapering,Baby Diapers,L,599.0,33.0,403.31,10.08,590,4.22,1619,4.22,False,4.099576271186439,0.611228813559322,healthy,0.2616525423728814,65
Pampers Happy Sleep Pant Style Baby Diaper 1 Pampers 1 Night Sleep with Anti Rash Shield S -  60 Pieces,Pampers,Diapering,Baby Diapers,Small,560.0,14.0,481.6,8.03,248,4.09,26,4.09,False,-14.90042372881356,0.423728813559322,healthy,0.1038135593220339,85
Huggies Natural Soft Premium Baby Diaper Pants Extra Small - 76 Pieces,Huggies,Diapering,Baby Diapers,Extra Small,935.0,33.0,624.77,8.22,170,4.32,1666,4.32,False,4.099576271186439,0.3495762711864407,healthy,0.11228813559322035,77
Mee Mee Caring Baby Wet Wipes With Lid - 3 Packs Of 72 Pieces,Mee Mee,Diapering,Baby Wipes,216 Pieces,327.0,29.0,231.55,0.0,1975,4.27,1098,4.27,False,-1.0348837209302317,0.5348837209302325,healthy,0.5058139534883721,6
Babyhug Smart Dry Bed Protector Sheet Small - Navy,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,6918,4.39,2274,4.39,False,5.925925925925924,0.9629629629629629,healthy,0.5061728395061729,30
Mother Sparsh Baby 98 % Water Based Wipes (Mild -Scented) - 80 Pieces,Mother Sparsh Baby,Diapering,Baby Wipes,80 Pieces,198.0,22.0,154.99,0.0,33043,4.37,501,4.37,False,-8.034883720930232,0.872093023255814,healthy,0.5058139534883721,8
Mamy Poko Pants Skin Breathe Care Small - 148 Pieces,MamyPoko,Diapering,Baby Diapers,Small,2349.0,43.0,1334.94,9.02,221,4.4,1737,4.4,True,14.09957627118644,0.4025423728813559,healthy,0.17584745762711865,65
Momcozy Health Care Baby Wipe Warmer - White,Momcozy,Diapering,Baby Wipes,L 25 x B 18 x H 11 cm,3999.0,7.0,3719.07,0.0,53,4.0,0,4.0,True,-23.03488372093023,0.05813953488372093,low,0.5058139534883721,1
"Huggies Natural Soft Overnite Diaper Pants| Premium Pant Style Baby Diapers Medium Size (M Size | 7-12 Kgs) , 42 count| Keeps baby dry all night with cloud softness all over.",Huggies,Diapering,Baby Diapers,Medium,899.0,28.0,645.12,15.36,683,4.43,272,4.43,False,-0.9004237288135606,0.635593220338983,healthy,0.6101694915254238,77
Mylo Baby Diaper Pants Medium (M) with ADL Technology 12 Hours Protection Pack of 4 - 152 Pieces,Mylo,Diapering,Baby Diapers,Medium,1868.0,28.0,1344.96,8.85,960,3.9,167,3.9,True,-0.9004237288135606,0.6811440677966102,healthy,0.15783898305084745,13
Mamy Poko Pants Skin Breathe Care XXL - 68 Pieces,MamyPoko,Diapering,Baby Diapers,XXL,2499.0,43.0,1420.43,20.89,200,4.4,1737,4.4,True,14.09957627118644,0.3813559322033898,healthy,0.7796610169491526,65
Bambo Nature Eco-friendly Extra Small Size Tape Diapers with Wetness Indicator XS - 22 Pieces,Bambo Nature,Diapering,Baby Diapers,XS,899.0,5.0,854.05,38.82,256,4.74,1,4.74,False,-23.90042372881356,0.4322033898305085,healthy,0.9078389830508474,38
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | Newborn Size, 48 Diapers",Huggies,Diapering,Baby Diapers,New Born,466.0,26.0,345.03,7.19,6934,4.2,7501,4.2,False,-2.9004237288135606,0.8877118644067796,healthy,0.04025423728813559,77
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Small Set of 12 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Small,1399.0,33.0,937.33,0.0,38,3.96,68,3.96,True,1.7953216374269019,0.21929824561403508,moderate,0.5029239766081871,61
Babyoye Air Soft Premium Pant Style Diapers New Born - 70 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,New Born,1299.0,66.0,441.66,6.31,458,4.17,290,4.17,False,37.099576271186436,0.551906779661017,healthy,0.006355932203389831,11
Huggies Natural Soft Premium Taped Diapers Large (L) 44 Pieces - Pack Of 2,Huggies,Diapering,Baby Diapers,L,1098.0,28.0,794.84,18.06,290,4.48,150,4.48,False,-0.9004237288135606,0.4533898305084746,healthy,0.6864406779661016,77
Mamy Poko Pants Skin Breathe Care XL - 40 Pieces,MamyPoko,Diapering,Baby Diapers,XL,1349.0,44.0,751.39,18.78,2517,4.4,1737,4.4,False,15.09957627118644,0.7902542372881356,healthy,0.7182203389830508,65
"LuvLap Pant Style Baby Diapers, Extra Large (XL), 12-17Kg, Pack of 2 (108 Pants), Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,XL,1898.0,31.0,1313.99,12.17,84,4.15,246,4.15,True,2.0995762711864394,0.22245762711864406,moderate,0.4406779661016949,27
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers New Born Size(XS), 93 Count, Ideal for up to 5Kgs",MamyPoko,Diapering,Baby Diapers,NB,899.0,35.0,580.39,9.36,960,4.22,1619,4.22,False,6.099576271186439,0.6811440677966102,healthy,0.2044491525423729,65
"MamyPoko Pants Extra Absorb Baby Diapers, Small (S size) | 4-8 kg | 66 Count |Deep Sleep Diapers| Soft gentle fit |Deep Absorbent Crisscross | skin friendly with coconut oil |",MamyPoko,Diapering,Baby Diapers,Small,937.0,20.0,745.57,11.3,72,4.41,1381,4.41,False,-8.90042372881356,0.20127118644067796,moderate,0.3707627118644068,65
"Babyhug Advanced Pant Style Diapers Extra Large (XL) Size   - 20 Pieces, Honeycomb Technology, Cottony Soft Diaper with 3D Leak Guard, Latex & Alcohol Free, Anti-rash & Gentle",Babyhug,Diapering,Baby Diapers,Extra Large,398.0,25.0,299.81,14.99,3230,4.1,17639,4.1,False,-3.9004237288135606,0.8220338983050848,healthy,0.5889830508474576,46
Huggies Natural Soft Premium Tape Diapers Small (S) Size 4-8 kgs 60 Count | Our No.1 Soft Taped Diaper with Cloud Soft Bed and Runny Poo Absorption Pack Of 2,Huggies,Diapering,Baby Diapers,Small,1098.0,32.0,745.43,12.42,195,4.48,150,4.48,False,3.0995762711864394,0.375,healthy,0.4555084745762712,77
Babyhug Pro Bubble Care Premium Tape Style Diaper (S) Small - 23 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,Small (S),439.0,26.0,326.48,14.19,20233,4.32,1895,4.32,False,-2.9004237288135606,0.9576271186440678,healthy,0.5572033898305084,46
Babyhug Free Size Reusable Cloth Diaper With Inserts & Contrast Flap Pack of 3 - Blue & Brown,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 24 M,1199.0,48.0,623.48,0.0,527,3.36,101,3.36,False,16.795321637426902,0.8596491228070176,healthy,0.5029239766081871,61
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | S Size, 56 Diapers",Huggies,Diapering,Baby Diapers,Small,795.0,43.0,449.18,8.02,111,4.2,7501,4.2,False,14.09957627118644,0.2764830508474576,moderate,0.1016949152542373,77
Babyhug Smart Dry Bed Protector Sheet Small - Saloman Rose,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,980,4.39,2274,4.39,False,5.925925925925924,0.7530864197530864,healthy,0.5061728395061729,30
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants with Dry Feel Layer Inside | Assorted | Pack of 6 | Size 1,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1-2Y,1798.0,11.0,1598.06,0.0,175,3.63,56,3.63,True,-20.204678362573098,0.6578947368421053,healthy,0.5029239766081871,87
Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers All night Absorption|Wider Crisscross SheetGentle Coco Care 12hr Leakage Protection Prevents Heavine Large (L) - 124 Pieces,MamyPoko,Diapering,Baby Diapers,Large,1798.0,40.0,1074.84,8.67,16,4.22,1619,4.22,True,11.09957627118644,0.04978813559322034,low,0.13983050847457626,65
"Babyhug Advanced Pant Style Diapers New Born (NB) Size - 64 Pieces, Honeycomb Technology, Cottony Soft Diaper with 3D Leak Guard, Latex & Alcohol Free, Anti-rash & Gentle",Babyhug,Diapering,Baby Diapers,New Born,795.0,44.0,447.35,6.99,25151,4.1,17639,4.1,False,15.09957627118644,0.9639830508474576,healthy,0.036016949152542374,46
Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers All night Absorption|Wider Crisscross SheetGentle Coco Care 12hr Leakage Protection Prevents Heaviness Medium (M) - 140 Pieces,MamyPoko,Diapering,Baby Diapers,Medium,1798.0,40.0,1074.84,7.68,23,4.22,1619,4.22,True,11.09957627118644,0.07944915254237288,low,0.07203389830508475,65
Bambo Nature Eco Friendly Small Tape Diapers with Wetness Indicator - 30 Pieces,Bambo Nature,Diapering,Baby Diapers,Small,1299.0,2.0,1273.02,42.43,167,4.36,1,4.36,False,-26.90042372881356,0.3453389830508475,healthy,0.9258474576271186,38
Babyhug Smart Dry Bed Protector Sheet Small - Blue,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,4502,4.39,2274,4.39,False,5.925925925925924,0.9382716049382716,healthy,0.5061728395061729,30
Bambo Nature Medium Size Tape Diapers with Wetness Indicator - 52 Pieces,Bambo Nature,Diapering,Baby Diapers,Medium,2390.0,3.0,2318.3,44.58,42,4.47,0,4.47,True,-25.90042372881356,0.1419491525423729,moderate,0.934322033898305,38
Bambo Nature ECO Pant Style Diapers Large - 40 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,2390.0,3.0,2318.3,57.96,3,4.47,0,4.47,True,-25.90042372881356,0.009533898305084746,low,0.965042372881356,38
R for Rabbit Feather Diaper Tape Style Large -  46 Pieces,R for Rabbit,Diapering,Baby Diapers,Large,1296.0,23.0,998.05,21.7,301,4.37,123,4.37,False,-5.900423728813561,0.4682203389830508,healthy,0.7976694915254238,24
Babyhug Smart Dry Bed Protector Sheet Small - Lilac,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,7516,4.39,2274,4.39,False,5.925925925925924,0.9753086419753086,healthy,0.5061728395061729,30
Huggies Natural Soft Premium Baby Diaper Pants Small - 70 Pieces,Huggies,Diapering,Baby Diapers,Small,1299.0,39.0,794.86,11.36,1081,4.32,1666,4.32,False,10.09957627118644,0.7076271186440678,healthy,0.375,77
Mother Sparsh Baby Plant Powered Natural Baby Wipes With Cucumber Extract - 60 Pieces,Mother Sparsh Baby,Diapering,Baby Wipes,60 Pieces,199.0,50.0,99.0,0.0,5957,4.46,142,4.46,False,19.96511627906977,0.6046511627906976,healthy,0.5058139534883721,8
Bambo Nature Eco Friendly Medium Size Tape Diapers with Wetness Indicator - 28 Pieces,Bambo Nature,Diapering,Baby Diapers,Medium,1299.0,2.0,1273.02,45.46,71,4.47,0,4.47,False,-26.90042372881356,0.19491525423728814,moderate,0.9364406779661016,38
Bambo Nature Large Size Tape Diapers with Wetness Indicator - 24 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,1299.0,2.0,1273.02,53.04,100,4.81,1,4.81,False,-26.90042372881356,0.2552966101694915,moderate,0.951271186440678,38
Bambo Nature Large Size Tape Diapers with Wetness Indicator - 48 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,2590.0,3.0,2512.3,52.34,24,4.81,1,4.81,True,-25.90042372881356,0.0836864406779661,low,0.9470338983050848,38
"LuvLap Unisex Supreme Diaper Pants XXL, 15-25kg, 46pcs, 360° Skin Care, Aloe Vera, 12hr Protection, 5 Layer Super Light Core, White",LuvLap,Diapering,Baby Diapers,XXL,1699.0,53.0,804.99,17.5,120,4.32,91,4.32,True,24.09957627118644,0.288135593220339,moderate,0.6790254237288136,27
Mylo Baby Diaper Pants Extra Large (XL) Size with ADL Technology 12 Hours Protection Pack of 4 - 112 Pieces,Mylo,Diapering,Baby Diapers,Extra Large,1868.0,28.0,1344.96,12.12,327,3.9,167,3.9,True,-0.9004237288135606,0.486228813559322,healthy,0.4343220338983051,13
Mamy Poko Pants Skin Breathe Care XL - 80 Pieces,MamyPoko,Diapering,Baby Diapers,XL,2649.0,44.0,1479.47,18.49,3663,4.4,1737,4.4,True,15.09957627118644,0.8389830508474576,healthy,0.7002118644067796,65
R for Rabbit Hilltop Step Stool Potty Trainer Seat Ladder Step Up Training Stool Non-Slip Steps Ladder Adjustable Foldable for Kids Baby 1 to 7 Years (Grey White),R for Rabbit,Diapering,Potty Training,L 45 x B 36 x H 53 cm,1899.0,20.0,1520.91,0.0,349,3.93,47,3.93,False,-10.582278481012658,0.6835443037974683,healthy,0.5063291139240507,23
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator Large Size Pack of 6 - 144 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,7794.0,5.0,7404.3,51.42,16,4.81,1,4.81,True,-23.90042372881356,0.04978813559322034,low,0.9385593220338984,38
R for Rabbit Small S Size Premium Feather Diaper for Baby 5 to 9 kgs (26 Pack Offer),R for Rabbit,Diapering,Baby Diapers,Small,648.0,20.0,518.01,19.92,1424,4.45,905,4.45,False,-8.90042372881356,0.7457627118644068,healthy,0.7478813559322034,24
Babyhug Teddy Buddy Potty Chair with Potty  Training Seat - Yellow| with Backrest| Removable Bowl| Splash Guard| Easy Clean Design,Babyhug,Diapering,Potty Training,L 37 x W 32 x H 27.5 cm,1395.0,46.0,753.3,0.0,224,4.38,98,4.38,False,15.417721518987342,0.5949367088607594,healthy,0.5063291139240507,24
"Huggies Natural Soft Premium Overnight pants XL28 Combo | Premium Pant Style Baby Diapers Extra large Size (XL Size | 12-17 Kgs), 56 count| Keeps baby dry all night with cloud softness all over",Huggies,Diapering,Baby Diapers,XL,1798.0,31.0,1245.12,22.23,38,4.43,272,4.43,True,2.0995762711864394,0.1292372881355932,moderate,0.8082627118644068,77
Babyhug Smart Dry Bed Protector Sheet Small - Pink,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,5384,4.39,2274,4.39,False,5.925925925925924,0.9506172839506173,healthy,0.5061728395061729,30
"LuvLap Disposable Baby Underpad & Changing Mats, 30 Count, 60x60 cm Waterproof, Breathable, Non-Slip Backsheet, Hypoallergenic Baby Bed Protector Pads",LuvLap,Diapering,Diaper Changing Pads/Mats,L 60 x B 60 cm,837.0,33.0,560.04,0.0,543,4.48,26,4.48,False,0.9259259259259238,0.654320987654321,healthy,0.5061728395061729,15
Babyhug Premium Potty Seat - Blue,Babyhug,Diapering,Potty Training,31 x 28 x 8.5 cm,745.0,33.0,499.15,0.0,1814,4.16,127,4.16,False,2.417721518987342,0.9746835443037974,healthy,0.5063291139240507,24
Huggies Natural Soft Premium Baby Diaper Pants Small - 140 Pieces,Huggies,Diapering,Baby Diapers,Small,2598.0,40.0,1561.4,11.15,188,4.32,1666,4.32,True,11.09957627118644,0.3633474576271186,healthy,0.3516949152542373,77
Babyhug Smart Dry Bed Protector Sheet Small - Plum,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,3555,4.39,2274,4.39,False,5.925925925925924,0.9135802469135802,healthy,0.5061728395061729,30
Teddyy Baby Premium Taped Style Diapers New Born- 66 Pieces,Teddyy,Diapering,Baby Diapers,New Born (NB/XS),700.0,29.0,499.03,7.56,76,3.68,78,3.68,False,0.09957627118643941,0.2108050847457627,moderate,0.0625,13
Babyhug Smart Dry Bed Protector Sheet Small - Orchid,Babyhug,Diapering,Diaper Changing Pads/Mats,Small,189.0,38.0,117.18,0.0,1591,4.39,2274,4.39,False,5.925925925925924,0.8271604938271605,healthy,0.5061728395061729,30
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | M Size, 36 Diapers",Huggies,Diapering,Baby Diapers,Medium,510.0,28.0,365.77,10.16,250,4.2,7501,4.2,False,-0.9004237288135606,0.4258474576271186,healthy,0.2733050847457627,77
Mustela Vitamin Barrier Cream 1 2 3 - 100 ml,Mustela,Diapering,Diaper Rash Cream,100 ml,990.0,22.0,772.2,0.0,65,4.6,18,4.6,True,11.666666666666666,0.06666666666666667,low,0.5333333333333333,1
Mee Mee Caring Baby Wet Wipes - 3 Packs Of 72 Pieces,Mee Mee,Diapering,Baby Wipes,216 Pieces,297.0,29.0,209.95,0.0,1318,4.27,1098,4.27,False,-1.0348837209302317,0.4883720930232558,healthy,0.5058139534883721,6
"LuvLap Pant Style Baby Diapers, X-Large (XL), 54 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,XL,949.0,30.0,664.96,12.31,29,4.15,246,4.15,False,1.0995762711864394,0.10063559322033898,moderate,0.4480932203389831,27
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers Small Size(S), 56 Count, Ideal for 4-8Kgs",MamyPoko,Diapering,Baby Diapers,S,599.0,33.0,403.31,7.2,491,4.22,1619,4.22,False,4.099576271186439,0.5699152542372882,healthy,0.0423728813559322,65
R for Rabbit XL Size Premium Feather Diaper for Baby 12 to 17 kgs (24 Pack Offer),R for Rabbit,Diapering,Baby Diapers,Extra Large,693.0,17.0,577.48,24.06,632,4.45,905,4.45,False,-11.90042372881356,0.6228813559322034,healthy,0.847457627118644,24
"Mamypoko pants All night absorb Pant Style Baby Diapers with Wider  Crisscross Sheet,Gentle Coco Care,12hr Leakage Protection, Prevents Heaviness Extra Large Size(XL), 34 Pieces,12-17 Kgs",MamyPoko,Diapering,Baby Diapers,XL,562.0,26.0,417.51,12.28,48,4.19,264,4.19,False,-2.9004237288135606,0.1483050847457627,moderate,0.4427966101694915,65
Babyhug Disposable Diaper Changing Mat Medium Size Pack of 10 - Blue,Babyhug,Diapering,Diaper Changing Pads/Mats,L 60 x B 60 cm,349.0,38.0,216.38,0.0,490,4.43,8,4.43,False,5.925925925925924,0.6419753086419753,healthy,0.5061728395061729,30
"Little's Soft Cleansing Baby Wipes with Lid | 80 Wipes x Pack of 3 - 240 Wipes | Extra Thick & Moist Wet Wipes for Baby's | Prevents Rashes & Redness with Goodness of Aloe Vera, Vitamin E & Jojoba Oil",Little's,Diapering,Baby Wipes,Pack of 3,348.0,10.0,313.2,0.0,271,4.44,206,4.44,False,-20.03488372093023,0.3372093023255814,healthy,0.5058139534883721,6
BABY FOREST Mulmul Baby Wipes Ultrasoft Water Based 3x Thicker & Softer Wipes Pack of 4 - 72 Wipes Each,BABY FOREST,Diapering,Baby Wipes,Pack Of 4,1596.0,37.0,1005.48,0.0,415,4.53,10,4.53,True,6.965116279069768,0.4069767441860465,healthy,0.5058139534883721,6
Mother Sparsh Baby 99 Percentage Pure Water Unscented Baby Wipes - 40 Pieces,Mother Sparsh Baby,Diapering,Baby Wipes,Pack Of 1 ,225.0,22.0,175.0,0.0,5430,4.61,1583,4.61,False,-8.034883720930232,0.5930232558139535,healthy,0.5058139534883721,8
"New Mamypoko Pants Premium All Night Absorb| Pant Style Baby Diapers Medium Size(M), 46 Count, Ideal for 7-12Kgs",MamyPoko,Diapering,Baby Diapers,M,599.0,33.0,403.31,8.77,535,4.22,1619,4.22,False,4.099576271186439,0.586864406779661,healthy,0.15254237288135594,65
BABY FOREST Neer 99.9% Water Baby Wipes 72 Wipes Each - Pack of 4,BABY FOREST,Diapering,Baby Wipes,Pack of 4,1796.0,39.0,1095.56,0.0,64,4.49,11,4.49,True,8.965116279069768,0.08139534883720931,low,0.5058139534883721,6
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator XL Size Pack Of 3 - 57 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,3597.0,4.0,3453.12,60.58,1027,4.5,0,4.5,True,-24.90042372881356,0.6949152542372882,healthy,0.9788135593220338,38
Bambo Nature ECO Pant Style Diapers Extra Large - 38 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,2390.0,3.0,2318.3,61.01,28,4.5,0,4.5,True,-25.90042372881356,0.09427966101694915,low,0.9809322033898306,38
MamyPoko Extra Absorb Pant Style Diapers Medium - 12 Pieces,MamyPoko,Diapering,Baby Diapers,Medium,187.0,29.0,133.44,11.12,17030,4.41,1381,4.41,False,0.09957627118643941,0.9470338983050848,healthy,0.3474576271186441,65
Teddyy Easy Diaper Pants with Rash Protection and 3x Faster absorption Technology - S  (78 Pieces),Teddyy,Diapering,Baby Diapers,Small,949.0,47.0,498.98,6.4,79,3.82,571,3.82,False,18.09957627118644,0.21610169491525424,moderate,0.01059322033898305,13
"R for Rabbit Waterproof Quick Dry Sheet for Baby | Anti-Piling Fleece Breatheable Fabric Extra Absorbent Instant Dry Baby Bed/Cot Protector Mat (Size-M,Green-Grey,Pack Of 2 Combo)",R for Rabbit,Diapering,Diaper Changing Pads/Mats,L 100 x B 70 cm,756.0,16.0,635.12,0.0,136,4.63,14,4.63,False,-16.074074074074076,0.4074074074074074,healthy,0.5061728395061729,14
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator XS Size Pack Of 3 - 66 Pieces,Bambo Nature,Diapering,Baby Diapers,XS,2697.0,4.0,2589.12,39.23,1882,4.74,1,4.74,True,-24.90042372881356,0.777542372881356,healthy,0.9110169491525424,38
Bambo Nature ECO Pant Style Diapers XXL - 38 Pieces,Bambo Nature,Diapering,Baby Diapers,XXL,2290.0,3.0,2221.3,58.46,102,4.1,0,4.1,True,-25.90042372881356,0.2616525423728814,moderate,0.9682203389830508,38
Babyhug Pro Bubble Care Premium Pant Style Diapers Double Extra Large (XXL) Size - 15 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,XXL,670.0,35.0,435.5,29.03,5134,4.27,3330,4.27,False,6.099576271186439,0.8686440677966102,healthy,0.8792372881355932,46
Mee Mee Caring Baby Wet Wipes with Aloe Vera Pack of 5 - 360 Pieces,Mee Mee,Diapering,Baby Wipes,360 Pieces,495.0,26.0,363.92,0.0,411,4.35,68,4.35,False,-4.034883720930232,0.3953488372093023,healthy,0.5058139534883721,6
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Bummy World | Pack of 3 | 5-10kg | Size L,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,597.0,21.0,469.0,0.0,545,4.14,72,4.14,False,-10.204678362573098,0.8742690058479532,healthy,0.5029239766081871,87
"Babyhug 100% Interlock Cotton Double Layer Nappy Rabbit, Rainbow and Flower Print Pack of 6 - Extra Small Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,0-3M,579.0,36.0,370.56,0.0,115,4.39,10,4.39,False,4.795321637426902,0.5497076023391813,healthy,0.5029239766081871,61
"LuvLap Pant Style Baby Diapers, Large (LG), 9-14Kg, Pack of 2 (124 Pants), Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Large,1898.0,33.0,1272.99,10.27,39,4.15,246,4.15,True,4.099576271186439,0.13241525423728814,moderate,0.2838983050847458,27
MamyPoko Extra Absorb Pant Style Diapers Large - 10 Pieces,MamyPoko,Diapering,Baby Diapers,Large,187.0,29.0,133.44,13.34,1140,4.41,1381,4.41,False,0.09957627118643941,0.711864406779661,healthy,0.5201271186440678,65
Huggies Natural Soft Premium Tape Diapers Small (S) Size 4-8 kgs 30 Count Our No.1 Soft Taped Diaper with Cloud Soft Bed & Runny Poo Absorption,Huggies,Diapering,Baby Diapers,Small,549.0,28.0,395.39,13.18,895,4.48,150,4.48,False,-0.9004237288135606,0.6652542372881356,healthy,0.5042372881355932,77
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | Newborn Size, 24 Diapers",Huggies,Diapering,Baby Diapers,New Born,233.0,27.0,170.74,7.11,146,4.2,7501,4.2,False,-1.9004237288135606,0.3220338983050847,healthy,0.038135593220338986,77
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants with Dry Feel Layer Inside | Bummy World | Pack of 3 | Size 1,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1-2Y,899.0,11.0,799.03,0.0,600,3.57,22,3.57,False,-20.204678362573098,0.8830409356725146,healthy,0.5029239766081871,87
